filepath,dataset,speaker,emotion,label
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_DFA_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_DFA_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_DFA_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_ANG_HI.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_ANG_LO.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_ANG_MD.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_FEA_HI.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_FEA_LO.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_FEA_MD.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_HAP_HI.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_HAP_LO.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_HAP_MD.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_SAD_HI.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_SAD_LO.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IEO_SAD_MD.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IOM_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IOM_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IOM_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IOM_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITH_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITH_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITH_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITH_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITS_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITS_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITS_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_ITS_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWL_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWL_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWL_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWL_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWW_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWW_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWW_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_IWW_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_MTI_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_MTI_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_MTI_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_MTI_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TAI_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TAI_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TAI_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TAI_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TIE_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TIE_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TIE_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TIE_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TSI_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TSI_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TSI_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_TSI_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_WSI_ANG_XX.wav,CREMA-D,1072,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_WSI_FEA_XX.wav,CREMA-D,1072,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_WSI_HAP_XX.wav,CREMA-D,1072,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1072_WSI_SAD_XX.wav,CREMA-D,1072,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_DFA_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_DFA_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_DFA_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_DFA_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_ANG_HI.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_ANG_LO.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_ANG_MD.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_FEA_HI.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_FEA_LO.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_FEA_MD.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_HAP_HI.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_HAP_LO.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_HAP_MD.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_SAD_HI.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_SAD_LO.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IEO_SAD_MD.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IOM_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IOM_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IOM_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IOM_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITH_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITH_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITH_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITH_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITS_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITS_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITS_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_ITS_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWL_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWL_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWL_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWL_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWW_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWW_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWW_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_IWW_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_MTI_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_MTI_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_MTI_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_MTI_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TAI_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TAI_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TAI_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TAI_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TIE_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TIE_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TIE_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TIE_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TSI_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TSI_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TSI_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_TSI_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_WSI_ANG_XX.wav,CREMA-D,1073,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_WSI_FEA_XX.wav,CREMA-D,1073,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_WSI_HAP_XX.wav,CREMA-D,1073,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1073_WSI_SAD_XX.wav,CREMA-D,1073,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_DFA_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_DFA_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_DFA_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_DFA_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_ANG_HI.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_ANG_LO.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_ANG_MD.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_FEA_HI.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_FEA_LO.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_FEA_MD.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_HAP_HI.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_HAP_LO.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_HAP_MD.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_SAD_HI.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_SAD_LO.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IEO_SAD_MD.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IOM_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IOM_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IOM_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IOM_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITH_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITH_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITH_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITH_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITS_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITS_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITS_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_ITS_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWL_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWL_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWL_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWL_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWW_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWW_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWW_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_IWW_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_MTI_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_MTI_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_MTI_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_MTI_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TAI_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TAI_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TAI_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TAI_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TIE_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TIE_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TIE_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TIE_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TSI_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TSI_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TSI_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_TSI_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_WSI_ANG_XX.wav,CREMA-D,1074,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_WSI_FEA_XX.wav,CREMA-D,1074,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_WSI_HAP_XX.wav,CREMA-D,1074,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1074_WSI_SAD_XX.wav,CREMA-D,1074,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_DFA_ANG_XX.wav,CREMA-D,1075,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_DFA_FEA_XX.wav,CREMA-D,1075,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_DFA_HAP_XX.wav,CREMA-D,1075,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_DFA_SAD_XX.wav,CREMA-D,1075,sadness,2
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_ANG_HI.wav,CREMA-D,1075,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_ANG_LO.wav,CREMA-D,1075,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_ANG_MD.wav,CREMA-D,1075,anger,3
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_FEA_HI.wav,CREMA-D,1075,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_FEA_LO.wav,CREMA-D,1075,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_FEA_MD.wav,CREMA-D,1075,fear,4
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_HAP_HI.wav,CREMA-D,1075,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_HAP_LO.wav,CREMA-D,1075,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_HAP_MD.wav,CREMA-D,1075,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\crema-d\archive\AudioWAV\1075_IEO_SAD_HI.wav,CREMA-D,1075,sadness,2
